Entry Name,Species,Level,Happiness,Item,Unknown Flag 1,Unknown Flag 2,Unknown Flag 3,Unknown Flag 4,Unknown Flag 5,Unknown Flag 6,Unknown Flag 7,Unknown Flag 8,Unknown,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Shininess,Use species second ability,Gender,Nature,Unknown 2
Vaporeon - 84,Vaporeon (134),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Moonlight (236),Heal Bell (215),Scald (17),Ice Beam (58),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Mawile - 85,Mawile (355),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Play Rough (70),Meteor Mash (309),Foul Play (151),Swords Dance (14),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Pineco - 86,Pineco (204),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Headbutt (29),Leech Seed (73),Infestation (35),Iron Defense (334),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Claydol - 87,Claydol (319),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Stone Edge (39),Cosmic Power (322),Psystrike (218),Earthquake (89),Never (0x0),TRUE,Genderless (2),Hardy (0),0 (0x0)
Weezing - 88,Weezing (110),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sludge (124),Toxic (92),Silver Wind (318),Confusion (93),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Aggron - 89,Aggron (384),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Night Slash (168),Stomping Tantrum (175),Brick Break (280),Iron Head (19),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Beedrill - 90,Beedrill (15),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Poison Jab (15),Leaf Blade (348),Night Slash (168),Megahorn (224),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Umbreon - 91,Umbreon (197),36,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Revenge (279),Acrobatics (178),Reflect (115),Snarl (6),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Espeon - 92,Espeon (196),36,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Signal Beam (324),Shadow Ball (247),Light Screen (113),Snarl (6),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Flareon - 93,Flareon (136),35,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Fire Fang (213),Morning Sun (234),Flame Wheel (172),Bite (44),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Umbreon - 94,Umbreon (197),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Ball (247),Dark Pulse (66),Psychic Fangs (135),Play Rough (70),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Blissey - 95,Blissey (242),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Counter (68),Recover (105),Sucker Punch (21),Seismic Toss (69),Never (0x0),FALSE,Female (1),Hardy (0),128 (0x80)
Seviper - 96,Seviper (379),53,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Super Fang (162),Toxic (92),Ice Fang (282),Cross Poison (342),Never (0x0),FALSE,Male (0),Adamant (3),128 (0x80)
Celebi - 97,Celebi (251),70,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Leech Seed (73),Extrasensory (326),Wish (273),Energy Ball (91),Never (0x0),FALSE,Genderless (2),Hardy (0),128 (0x80)
Aerodactyl - 98,Aerodactyl (142),73,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bone Club (10),Iron Head (19),Hone Claws (12),Crunch (242),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Armaldo - 99,Armaldo (391),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psycho Cut (307),Leaf Blade (348),Meteor Mash (309),First Impression (24),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Sunflora - 100,Sunflora (192),18,0,Calcium (67),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mega Drain (72),Silver Wind (318),Leech Seed (73),Ember (52),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Rhyhorn - 101,Rhyhorn (111),22,0,Iron (65),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Swords Dance (14),Bulldoze (222),Rock Tomb (317),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Crawdaunt - 102,Crawdaunt (327),28,0,Protein (64),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aqua Jet (37),Metal Claw (232),Crush Claw (306),Night Slash (168),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Doduo - 103,Doduo (84),11,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Peck (64),Growl (45),Pursuit (228),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Hoothoot - 104,Hoothoot (163),11,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hypnosis (95),Gust (16),Confusion (93),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Skitty - 105,Skitty (315),11,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Disarming Voice (146),Baby Doll Eyes (23),Assist (274),None (0),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Shuppet - 106,Shuppet (377),11,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Night Shade (101),Shadow Sneak (41),Confuse Ray (109),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Duskull - 107,Duskull (361),11,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Sneak (41),Confuse Ray (109),Curse (174),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Gastly - 108,Gastly (92),12,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hypnosis (95),Lick (122),Confusion (93),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Wooper - 109,Wooper (194),12,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Water Gun (55),Mud Shot (341),Rain Dance (240),Hypnosis (95),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Sandshrew - 110,Sandshrew (27),11,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Hone Claws (12),Bulldoze (222),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Barboach - 111,Barboach (323),12,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mud-Slap (189),Water Gun (55),Rain Dance (240),Protect (155),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ekans - 112,Ekans (23),12,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Coil (111),Poison Fang (305),Scary Face (184),Bite (44),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Numel - 113,Numel (339),12,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Will-O-Wisp (261),Ancientpower (246),Ember (52),Sand Tomb (328),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Nidoran♀ - 114,Nidoran♀ (29),12,0,HP Up (63),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Nuzzle (336),Flame Charge (77),Poison Fang (305),Never (0x0),FALSE,Female (1),Hardy (0),128 (0x80)
Ralts - 115,Ralts (392),19,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Double Team (104),Confusion (93),Growl (45),Reflect (115),Never (0x0),FALSE,Male (0),Docile (6),0 (0x0)
Bellsprout - 116,Bellsprout (69),13,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Toxic (92),Absorb (71),Stun Spore (78),Light Screen (113),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Bagon - 117,Bagon (395),18,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Quiver Dance (43),Bite (44),Headbutt (29),None (0),Never (0x0),FALSE,Female (1),Quirky (24),0 (0x0)
Nidoran♂ - 118,Nidoran♂ (32),12,0,Protein (64),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Nuzzle (336),Ember (52),Poison Fang (305),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Voltorb - 119,Voltorb (100),13,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Charge Beam (143),Reflect (115),Metal Sound (319),Headbutt (29),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Spearow - 120,Spearow (21),14,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Peck (64),Screech (103),Feint (338),Featherdance (297),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Feebas - 121,Feebas (328),19,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Tackle (33),Whirlpool (250),Light Screen (113),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Makuhita - 122,Makuhita (335),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Circle Throw (116),Low Sweep (27),Sand-Attack (28),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Natu - 123,Natu (177),14,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Peck (64),Confusion (93),Night Shade (101),Hypnosis (95),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Azurill - 124,Azurill (350),15,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Water Gun (55),Charm (204),Encore (227),Disarming Voice (146),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Chinchou - 125,Chinchou (170),15,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder Wave (86),Charge Beam (143),Water Gun (55),Heal Bell (215),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Lotad - 126,Lotad (295),14,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Astonish (310),Absorb (71),Water Gun (55),Rain Dance (240),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Absol - 127,Absol (376),65,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Knock Off (48),Pursuit (228),Swords Dance (14),Stomping Tantrum (175),Never (0x0),FALSE,Female (1),Adamant (3),0 (0x0)
Ledyba - 128,Ledyba (165),15,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Infestation (35),Light Screen (113),Gust (16),Quiver Dance (43),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Mankey - 129,Mankey (56),15,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bullet Punch (1),Feint (338),Power-Up Punch (130),Bulk Up (339),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Mr. Mime - 130,Mr. Mime (122),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Heart Stamp (170),Force Palm (158),Shadow Punch (325),Nasty Plot (140),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Cubone - 131,Cubone (104),15,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rock Throw (88),Sand Tomb (328),Bullet Punch (1),Shadow Sneak (41),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Corsola - 132,Corsola (222),16,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ancientpower (246),Rain Dance (240),Night Shade (101),Water Gun (55),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Wailord - 133,Wailord (314),41,0,Rare Candy (68),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Pain Split (220),Yawn (281),Zen Headbutt (5),Liquidation (230),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Aron - 134,Aron (382),16,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sand Tomb (328),Rock Throw (88),Iron Defense (334),Metal Claw (232),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Snubbull - 135,Snubbull (209),16,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Reflect (115),Disarming Voice (146),Payback (107),Scary Face (184),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Arbok - 136,Arbok (24),53,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Super Fang (162),Crunch (242),Glare (137),Cross Poison (342),Never (0x0),FALSE,Male (0),Adamant (3),0 (0x0)
Charmander - 137,Charmander (4),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Absorb (71),Smokescreen (108),Tail Glow (102),Ember (52),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Togetic - 138,Togetic (176),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragon Pulse (110),Flamethrower (53),Thunderbolt (85),Moonblast (296),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Beedrill - 139,Beedrill (15),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Pin Missile (42),Fury Cutter (210),Hone Claws (12),Aerial Ace (332),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Skiploom - 140,Skiploom (188),16,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Absorb (71),Leech Seed (73),Gust (16),Helping Hand (270),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Torchic - 141,Torchic (280),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Low Kick (67),Peck (64),Bulk Up (339),Fire Spin (83),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Clefairy - 142,Clefairy (35),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Disarming Voice (146),Calm Mind (347),Encore (227),Confusion (93),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Baltoy - 143,Baltoy (318),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rock Tomb (317),Night Shade (101),Mud Shot (341),Confusion (93),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Squirtle - 144,Squirtle (7),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rain Dance (240),Water Gun (55),Rock Throw (88),Whirlpool (250),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Sableye - 145,Sableye (322),18,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Sneak (41),Confusion (93),Snarl (6),Disable (50),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Butterfree - 146,Butterfree (12),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Confusion (93),Sleep Powder (79),Quiver Dance (43),Silver Wind (318),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Scyther - 147,Scyther (123),16,0,Protein (64),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Peck (64),Featherdance (297),Metal Claw (232),Fury Cutter (210),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Vulpix - 148,Vulpix (37),18,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Will-O-Wisp (261),Perish Song (195),Flame Wheel (172),Feint Attack (185),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Lileep - 149,Lileep (388),19,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mega Drain (72),Leech Seed (73),Toxic (92),Ancientpower (246),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Roselia - 150,Roselia (363),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sunny Day (241),Solarbeam (76),Sludge Wave (308),Spiky Shield (275),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Articuno - 151,Articuno (144),73,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aurora Veil (32),Icy Wind (196),Reflect (115),Steel Wing (211),Never (0x0),TRUE,Genderless (2),Hardy (0),0 (0x0)
Marill - 152,Marill (183),20,0,Wacan Berry (161),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Lovely Kiss (142),Draining Kiss (167),Water Pulse (352),Dragonbreath (225),Never (0x0),FALSE,Female (1),Modest (15),0 (0x0)
Shuppet - 153,Shuppet (377),20,0,Colbur Berry (165),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hex (251),Charge Beam (143),Draining Kiss (167),Curse (174),Always (0x1),FALSE,Female (1),Calm (20),0 (0x0)
Eevee - 154,Eevee (133),20,0,Oran Berry (139),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Snarl (6),Headbutt (29),Wish (273),Heart Stamp (170),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Togepi - 155,Togepi (175),20,0,Star Piece (109),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Nasty Plot (140),Charge Beam (143),Draining Kiss (167),Wish (273),Never (0x0),FALSE,Female (1),Calm (20),128 (0x80)
Wailmer - 156,Wailmer (313),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Water Pulse (352),Whirlpool (250),Rain Dance (240),Yawn (281),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Azurill - 157,Azurill (350),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Water Gun (55),Charm (204),Disarming Voice (146),Baby Doll Eyes (23),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Makuhita - 158,Makuhita (335),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bulk Up (339),Fake Out (252),Feint (338),Power-Up Punch (130),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Slowpoke - 159,Slowpoke (79),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rain Dance (240),Powder Snow (181),Water Pulse (352),Confusion (93),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Nosepass - 160,Nosepass (320),19,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rock Polish (159),Sand Tomb (328),Rock Throw (88),Protect (155),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Magnemite - 161,Magnemite (81),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shock Wave (351),Thunder Wave (86),Tackle (33),Metal Sound (319),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Machop - 162,Machop (66),19,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bullet Punch (1),Power-Up Punch (130),Mach Punch (183),Rock Throw (88),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ralts - 163,Ralts (392),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Disarming Voice (146),Ember (52),Psybeam (60),Confusion (93),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Torchic - 164,Torchic (280),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Flame Charge (77),Low Sweep (27),Aerial Ace (332),Low Kick (67),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Magnemite - 165,Magnemite (81),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Spark (209),Metal Sound (319),Thunder Wave (86),Iron Defense (334),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Mudkip - 166,Mudkip (283),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rock Throw (88),Sand-Attack (28),Mud-Slap (189),Aqua Jet (37),Never (0x0),FALSE,Male (0),Hardy (0),64 (0x40)
Duskull - 167,Duskull (361),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Sneak (41),Confuse Ray (109),Ice Punch (8),Will-O-Wisp (261),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Swablu - 168,Swablu (358),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Perish Song (195),Heal Bell (215),Gust (16),Sing (47),Never (0x0),FALSE,Female (1),Bashful (18),0 (0x0)
